Title,Abstract,Authors,DOI,Journal
The Mir27B-Ccng1-P53-Mir-508-5P Axis Regulates Multidrug Resistance Of Gastric Cancer,"Multidrug resistance (MDR) correlates with treatment failure and poor prognosis among gastric cancer (GC) patients. In a previous study using high-throughput functional screening, we identified 11 microRNAs (miRNAs) that regulate MDR in GC and found that miR-508-5p reversed MDR by targeting ABCB1 and ZNRD1. However, the mechanism by which miR-508-5p was decreased in chemo-resistant GC cells was unclear. In this study, we found that ectopic miR-27b is sufficient to sensitize tumors to chemotherapy in vitro and in vivo. Moreover, miR-27b directly targets the 3' untranslated regions (3'-UTRs) of CCNG1, a well-known negative regulator of P53 stability. Interestingly, miR-27b up-regulation leads to increased miR-508-5p expression, and this phenomenon is mediated by CCNG1 and P53. Further investigation indicated that miR-508-5p is directly regulated by P53. Thus, the miR-27b/CCNG1/P53/miR-508-5p axis plays important roles in GC-associated MDR. In addition, miR-27b and miR-508-5p expression was detected in GC tissues with different chemo-sensitivities, and we found that tissues in which miR-27b and miR-508-5p are up-regulated are more sensitive to chemotherapy. Together, these data suggest that the combination of miR-27b and miR-508-5p represents a potential marker of MDR. Restoring the miR-27b and miR-508-5p levels might contribute to MDR reversion in future clinical practice.","Shang Y., Feng B., Zhou L., Ren G., Zhang Z., Fan X., Sun Y., Luo G., Liang J., Wu K., Nie Y., Fan D.",10.18632/ONCOTARGET.6374,Oncotarget
A Current View On The Phenotypic Antibiotic Resistance Of Leading Pathogens In Wounded Patients During The War In Ukraine,"Background and aim: The purpose of this study was to determine the effectiveness of antibacterial drugs through cluster analysis of antibiotic sensitivity data from clinical isolates of Acinetobacter and Pseudomonas spp., obtained from soft tissue wounds and burn injuries. Methods: The cohort included 76 clinical isolates of Acinetobacter and Pseudomonas spp. obtained from 141 patients (male – 95,04 %; female – 4,96 %) with combined injuries of soft tissues and burns. The mean age of patients was 38,57±10,90 years. The final identification of the obtained isolates was carried using MALDI-ToF (Bruker). The sensitivity of clinical isolates to antibacterial drugs was determined using the standard Kirby-Bauer method. Extended antimicrobial susceptibility testing was performed to measure the minimal inhibitory concentrations of antibiotics against the studied. A hierarchical cluster analysis was performed using the Ward method. Results: The high level of resistance formation was observed among representatives of this Acinetobacter genus. We found the highest level of resistance in P. aeruginosa to ciprofloxacin. The lowest proportions of resistant Pseudomonas spp. were observed for meropenem and tobramycin. Cluster analysis of susceptibility data for P. aeruginosa isolates resulted in the division of antibiotics into two clusters that differ significantly from each other. The isolated A. baumannii strains showed susceptible to a higher number of antibacterial drugs compared to P. aeruginosa. Conclusions: Clinical isolates of A. baumannii and P. aeruginosa obtained from patients with combined soft tissue injuries and burns in Ukraine in 2022 exhibit a high level of multidrug resistance. Cluster analysis results indicate that only tobramycin potentially retains efficacy against A. baumannii isolates. Clinical isolates of P. aeruginosa demonstrate susceptible to tobramycin and meropenem. (www.actabiomedica.it).","Kovalchuk V., Riesbeck K., Nazarchuk O., Faustova M., Dmytriiev D., Nazarchuk H., Chornopyshchuk R., Levchenko B.",10.23750/abm.v95i2.15395,Acta Biomedica
Analysis Of Main Clinical Features And Pathogenic Bacteria Of Lacrimal Tracheitis,"AIM: To investigate the main clinical features, pathogen distribution and drug sensitivity of lacrimal angiitis, and to provide evidence for clinical diagnosis and treatment. METHODS: Retrospective study. A total of 45 patients (45 eyes) diagnosed with lacrimal angiitis in Hebei Eye Hospital from December 2016 to October 2020 were selected to analyze the general information, clinical manifestations and previous treatment history, bacterial culture results, and drug sensitivity test results. RESULTS: All 45 patients had monocular disease, including 21 eyes with tears, increased secretion, conjunctival congestion in inner canthus, 14 eyes with red and swollen inner canthus, 6 eyes similar to eyelid cyst, and 4 eyes were found and diagnosed during routine preoperative examination. 27 eyes were previously diagnosed with other eye diseases, and the misdiagnosis rate was 60.0%. The positive rate of bacterial culture was 80.0% (36/45), Staphylococcus epidermidis was the most common, followed by Streptococcus; 52.8% (19/36) of the patients were infected with multidrug-resistant bacteria. The sensitivity rate of bacteria to fluoroquinolones (82.9%, 97/117) was higher than that of aminoglycosides (70.1%, 68/97) and cephalosporins (68.1%, 111/163). Except vancomycin, rifampicin, levofloxacin and chloramphenicol were highly sensitive to Gram-positive bacteria. CONCLUSION: Staphylococcus epidermidis is the most common pathogen of dacryocystitis, followed by Streptococcus. Levofloxacin and rifampicin can be the first choice antibiotics for local anti-infection. Rational drug use can reduce the formation of multidrug-resistant bacteria. The cure rate can be improved by complete removal of stones by incision and plasty of lacrimal canaliculus.","Liu S., Zhou C.-Q., Shi J.-H., Bai P., Song L.-H., Wang H.-X., Yang J.-W.",10.3980/j.issn.1672-5123.2021.11.37,International Eye Science
Influence Of Poly-Β-1-6-N-Acetylglucosamine On Biofilm Formation And Drug Resistance Of Acinetobacter Baumannii,"Acinetobacter baumannii has emerged as one of the leading bacteria for nosocomial infections, especially in burn wards and ICUs. The bacteria can easily form biofilm and readily attach to abiotic and biotic surfaces, resulting in persistent biofilm-mediated infections. Being surrounded by self-produced extracellular polymeric substance (EPS), the microorganisms in biofilm can acquire protective property against detrimental environment and their tolerance toward antibiotics is increased. Poly-β-1-6-N-acetylglucosamine (PNAG), the common constituent of EPS in Acinetobacter baumannii, acts as the key virulence factor and plays a crucial role in biofilm formation process. This review describes the properties and functions of the PNAG and its influence on biofilm formation and drug resistance of Acinetobacter baumannii.","Guo H., Xiang J.",10.3760/cma.j.issn.1009-2587.2015.01.011,Chinese Journal Of Burns
Clinical And Bronchoscopy Characteristics Of Mycoplasma Pneumoniae Pneumonia In Children With 23S Rrna Resistance Gene Positive In Bronchoalveolar Lavage Fluid,"Objective To investigate clinical and bronchoscopy characteristics of Mycoplasma pneumoniae pneumonia in children with 23 S rRNA resistance gene positive in bronchoalveolar lavage fluid (BALF), and find clinical indicators that can identify Mycoplasma pneumoniae drug resistance early. Methods The clinical data of 61 hospitalized children diagnosed with Mycoplasma pneumoniae pneumonia as subjects from October 2017 to June 2018 in the Department of Pediatric Respiratory Medicine of Shengjing Hospital Affiliated to China Medical University were analyzed retrospectively. Bronchoscopy was performed on each subject and the BALF was taken and used to detect the 2063 site mutation of the 23S rRNA V region gene in BALF, and they were divided into drug - resistant gene positive group and drug - resistant gene negative group. The clinical manifestations, relevant laboratory data, imaging data, and bronchoscopy findings in different load groups were compared. Statistical methods such as t test, rank sum test, χ(2) test, Fisher's exact probability method, and multivariate Logistic regression analysis were used to analyze the data. Results Among the 61 children, 38 cases (62. 30%) were in the drug resistance gene positive group, and 23 cases (37. 70%) were in the drug resistance gene negative group. There were no significant differences in gender and age between the two groups (all P> 0.05). The days of hospitalization and fever in the children with positive drug resistance genes were longer than those in the negative drug resistance gene groups, and they were more likely to have refractory mycoplasma pneumoniae pneumonia(RMPP) and extra pulmonary complications, with statistically significant differences (P <0. 05), but there were no significant differences in hypoxemia (P > 0. 05). There were significant differences in white blood cell(WBC), C - reactive protein (CRP), procalcitonin (PCT), D - Dimer (D - D) and interleukin - 6 (IL - 6) between the two groups (all P <0. 05). Except that the WBC level in the drug - resistant gene - positive group was lower than that in the drug - resistant gene - negative group, the rest of the test results indicated that the drug - resistant gene - positive group was higher than the drug - resistant gene - negative group. There were no significant differences in the concentrations of serum lactate dehydrogenlase(LDH)and IL -6 in BALF (P >0. 05). In this study, Logistic regression analysis was performed on several statistically significant laboratory indicators. It was found that WBC was more sensitive to identify drug resistance genes, and the optimal critical value was 8. 55 x 10VL. The specificity of D - D in identifying drug resistance genes was higher, and the optimal cut - off value was 523 |xg/L. In the drug resistance gene positive group, 35 cases (92. 11%) showed extensive lung consolidation/atelectasis on imaging, and the drug resistance gene negative group was 13 cases (56. 52%), with statistically significant differences (P < 0. 05). The drug resistance gene - positive group mainly showed mucosal erosion, necrosis, phlegm plug/plastic phlegm plug and bronchitis stenosis, with a total of 19 cases (50. 00%). In the drug resistance gene negative group, the main manifestations of mucosal longitudinal wrinkle, flocculent and viscous secretions were 14 cases (60. 88%), with statistically significant differences (P <0. 05). Conclusions The point mutation of 23S rRNA V region gene is closely related to the clinical characteristics of children with Mycoplasma pneumoniae pneumonia. Children with A2063G mutation are more prone to have RMPP and extrapulmonary complications, and their imaging manifestation and bronchoscopy are more severe. The levels of leukocytes and D - D in the blood have significance for the early identification of drug resistance. The systemic excessive immune inflammatory response caused by Mycoplasma pneumoniae pneumonia with drug - resistant gene positive needs to be valued.","Jiayi C., Han Z., Yunxiao S.",10.3760/cma.j.cn101070-20210723-00869,Chinese Journal Of Applied Clinical Pediatrics
Controlling Infection And Spread Of Carbapenems-Resistant Klebsiella Pneumoniae Among Burn Patients,"The emergence and spread of carbapenems-resistant Klebsiella pneumoniae (CRKP) in burn ward is an important threat to burn management. CRKP isolates are resistant to almost all available antibiotics and are susceptible only to polymyxins and tigecycline. The mechanism of the drug resistance of CRKP is associated with the plasmid-encoded carbapenemase Klebsiella pneumoniae carbapenemase (KPC), a carbapenem-hydrolyzing β-lactamase. Antibiotics which can currently be used to treat CRKP infection include polymyxins, tigecycline, and some aminoglycosides. The efficacy of using antibiotics in combination is better than that of single-agent therapy for the treatment of CRKP infection in bloodstream. In order to control CRKP infection in burn patients, strategies for preventing CRKP dissemination in burn ward are strongly advocated.",Huan J.,10.3760/cma.j.issn.1009-2587.2015.01.002,Chinese Journal Of Burns
Distribution Of Pathogenic Bacteria And Analysis Of Drug Sensitivity In Acute Dacryocystitis,"AIM: To explore the pathogenic bacteria and drug resistance of acute dacryocystitis, and to provide a guide for rational clinical medication. METHODS: Lacrimal sac pus samples from 80 acute dacryocystitis cases were collected for bacterial culture and drug sensitivity test in Hebei Provincial Eye Hospital from January 2014 to October 2019. The change of detection rate of pathogenic bacteria in different years, the species of pathogenic bacteria of acute dacryocystitis, the main pathogenic bacteria, drug sensitivity and drug resistance of acute dacryocystitis, and the average detection rate of pathogenic bacteria in acute dacryocystitis were analyze. RESULTS: Totally 56 samples were positive for pathogenic bacteria, including 55 cases of bacteria and 1 case of fungi. The average detection rate was 70%. The detection rate of pathogenic bacteria strains was gradually decreasing year by year, and there were various types of pathogenic bacteria strains detected from samples. In addition, Gram-positive cocci was the main pathogenic bacteria of acute dacryocystitis, accounting for 68% (38 cases), of which, staphylococcus aureus accounted for 38% (21 cases). What's more, most Gram-positive cocci were sensitive to rifampin, levofloxacin, and chloramphenicol, and Gram-negative bacilli were more sensitive to tobramycin, levofloxacin, ciprofloxacin, and gentamicin. Fifty-five cases of bacterial samples were obviously resistant to the first and second generation cephalosporins. CONCLUSION: Gram-positive cocci constitute the main pathogenic bacteria of acute dacryocystitis, and levofloxacin can be used as the first choice of topical antibiotics for the treatment of acute dacryocystitis.","Shi J.-H., Zhou C.-Q., Liu S., Yang J.-W., Xiao L., Bai P.",10.3980/j.issn.1672-5123.2021.2.37,International Eye Science
"Antibiotic Sensitivity And Resistance Patterns Of Common Microbes Among Burn Patients At Ayub Teaching Hospital, Abbottabad","Objective: To determine the most frequently occurring microbes in burn infections, along with their antibiotic sensitivity and resistance profile and to revise treatment protocols accordingly. Study Design: Descriptive cross-sectional study Place and Duration of Study: This study was conducted at the Department of Plastic Surgery & Burns, Ayub Teaching Hospital Abbottabad from 1(st) January 2024 to 30(th) June 2024. Methods: This descriptive cross-sectional study included 97 patients with burn injuries having a Total Burn Surface Area (TBSA) greater than 10% and who had not been previously treated. Data were collected using a non-probability consecutive sampling technique after obtaining informed consent. Microbial analysis was performed and data were analyzed. Pearson chi-square test was applied and P value ≤ 0.05 was considered significant. Results: Mean age of patients was 33.3 years. Out of 97 patients, majority of cases were seen in females (58.8%). Methicillin Resistant Staphylococcus Aureus (MRSA) and Pseudomonas Aeruginosa were the most commonly isolated organisms (34% and 30.90%) respectively. Linezolid (68%) and Meropenem (58%) are the most sensitive antibiotics while Amoxicillin-Clavulanic acid and Erythromycin carries the highest resistance rate i.e. 93.8% for both. Conclusion: There is a rising concern of multidrug resistant organisms especially Pseudomonas Aeruginosa and MRSA. Several antibiotics like Piperacillin, Tazobactum, and Meropenem are becoming more and more resistant. Some drugs like Linezolid and Vancomycin still have better efficacies but they should be used cautiously.","Khan F., Mahmood A., Iqbal S.",10.60110/medforum.350805,Medical Forum Monthly
Rapid And Accurate Detection Of Carbapenem-Resistance Gene By Isothermal Amplification In Acinetobacter Baumannii,"Background: Acinetobacter baumannii (A. baumannii) is one of the pivotal pathogens responsible for nosocomial infections, especially in patients with low immune response, and infection with carbapenem-resistant A. baumannii has been increasing in recent years. Rapid and accurate detection of carbapenem-resistance genes in A. baumannii could be of immense help to clinical staff. Methods: In this study, a 15-µL reaction system for recombinase polymerase amplification (RPA) was developed and tested. We collected 30 clinical isolates of A. baumannii from the Burn Institute of Southwest Hospital of Third Military Medical University (Army Medical University) for 6 months and tested antibiotic susceptibility using the VITEK 2 system. A. baumannii was detected based on the bla(OXA-51) gene by PCR, qPCR and 15 µL-RPA, respectively. Sensitivity and specificity were evaluated. In addition, PCR and 15 µL-RPA data for detecting the carbapenem-resistance gene bla(OXA-23) were comparatively assessed. Results: The detection limit of the bla(OXA-51) gene by 15 µL RPA was 2.86 CFU/ml, with sensitivity comparable to PCR and qPCR. No positive amplification signals were detected in non-Acinetobacter isolates, indicating high specificity. However, only 18 minutes were needed for the 15 µL RPA assay. Furthermore, an antibiotic susceptibility test showed that up to 90% of A. baumannii strains were resistant to meropenem and imipenem; 15 µL RPA data for detecting bla(OXA-23) showed that only 10% (n = 3) of A. baumannii isolates did not show positive amplification signals, and the other 90% of (n = 27) isolates were positive, corroborating PCR results. Conclusion: We demonstrated that the new 15 µL RPA assay for detecting bla(OXA-23) in A. baumannii is faster and simpler than qPCR and PCR. It is a promising alternative molecular diagnostic tool for rapid and effective detection of A. baumannii and drug-resistance genes in the field and point-of-care testing.","Liu S., Huang G., Gong Y., Jin X., Meng Y., Peng Y., Zhao J., Li X., Li Q.",10.1093/BURNST/TKAA026,Burns And Trauma
"Phenotypic And Genomic Analyses Of Burkholderia Stabilis Clinical Contamination, Switzerland","A recent hospital outbreak related to premoistened gloves used to wash patients exposed the difficulties of defining Burkholderia species in clinical settings. The outbreak strain displayed key B. stabilis phenotypes, including the inability to grow at 42°C; we used whole-genome sequencing to confirm the pathogen was B. stabilis. The outbreak strain genome comprises 3 chromosomes and a plasmid, sharing an average nucleotide identity of 98.4% with B. stabilis ATCC27515 BAA-67, but with 13% novel coding sequences. The genome lacks identifiable virulence factors and has no apparent increase in encoded antimicrobial drug resistance, few insertion sequences, and few pseudogenes, suggesting this outbreak was an opportunistic infection by an environmental strain not adapted to human pathogenicity. The diversity among outbreak isolates (22 from patients and 16 from washing gloves) is only 6 single-nucleotide polymorphisms, although the genome remains plastic, with large elements stochastically lost from outbreak isolates.","Seth-Smith H.M.B., Casanova C., Sommerstein R., Meinel D.M., Abdelbary M.M.H., Blanc D.S., Droz S., Führer U., Lienhard R., Lang C., Dubuis O., Schlegel M., Widmer A., Keller P.M., Marschall J., Egli A.",10.3201/EID2406.172119,Emerging Infectious Diseases
Controlling The Growth Of The Skin Commensal Staphylococcus Epidermidis Using D-Alanine Auxotrophy,"Using live microbes as therapeutic candidates is a strategy that has gained traction across multiple therapeutic areas. In the skin, commensal microorganisms play a crucial role in maintaining skin barrier function, homeostasis, and cutaneous immunity. Alterations of the homeostatic skin microbiome are associated with a number of skin diseases. Here, we present the design of an engineered commensal organism, Staphylococcus epidermidis, for use as a live biotherapeutic product (LBP) candidate for skin diseases. The development of novel bacterial strains whose growth can be controlled without the use of antibiotics or genetic elements conferring antibiotic resistance enables modulation of therapeutic exposure and improves safety. We therefore constructed an auxotrophic strain of S. epidermidis that requires exogenously supplied D-alanine. The S. epidermidis NRRL B-4268 Δalr1 Δalr2 Δdat strain (SEΔΔΔ) contains deletions of three biosynthetic genes: two alanine racemase genes, alr1 and alr2 (SE1674 and SE1079), and the D-alanine aminotransferase gene, dat (SE1423). These three deletions restricted growth in D-alanine-deficient medium, pooled human blood, and skin. In the presence of D-alanine, SEΔΔΔ colonized and increased expression of human-defensin 2 in cultured human skin models in vitro. SEΔΔΔ showed a low propensity to revert to D-alanine prototrophy and did not form biofilms on plastic in vitro. These studies support the potential safety and utility of SEΔΔΔ as a live biotherapeutic strain whose growth can be controlled by D-alanine. IMPORTANCE The skin microbiome is rich in opportunities for novel therapeutics for skin diseases, and synthetic biology offers the advantage of providing novel functionality or therapeutic benefit to live biotherapeutic products. The development of novel bacterial strains whose growth can be controlled without the use of antibiotics or genetic elements conferring antibiotic resistance enables modulation of therapeutic exposure and improves safety. This study presents the design and in vitro evidence of a skin commensal whose growth can be controlled through D-alanine. The basis of this strain will support future clinical studies of this strain in humans.","Dodds D., Bose J.L., Deng M.-D., Dubé G.R., Grossman T.H., Kaiser A., Kulkarni K., Leger R., Mootien-Boyd S., Munivar A., Oh J., Pestrak M., Rajpura K., Tikhonov A.P., Turecek T., Whitfilla T.",10.1128/MSPHERE.00360-20,Msphere
Communication Is Key: A Multifaceted Approach To Improving Essential Asp Metrics In Surgical Services,"Background: Despite widespread antimicrobial resistance, suboptimal antimicrobial use is common, particularly among surgical services. Studies show that antimicrobial stewardship programs (ASPs) effectively improve antimicrobial use and decrease adverse events. However, evidence for optimal ASP intervention in surgical departments is lacking, and some surgical services perceive ASPs negatively. This study aimed to evaluate the effect of several collaborative ASP interventions and workflow changes on the non-acceptance rate (NAR) of ASP recommendations and antimicrobial use among surgical services. Methods: This was a retrospective, pre-post study of services in the department of surgery at a 681-bed, academic medical center between 12/01/2018 and 5/31/2020. Throughout 10/2019 and 11/2019, the core ASP, which consists of two infectious diseases physicians and two infectious diseases pharmacists, performed several interventions with surgical services. These included meetings with the chairman, vice chairs, and division chiefs of the surgery department, a grand rounds presentation to surgical house staff, and monthly surgeon NAR reporting to the chairman. Also, per feedback from surgeons, the ASP began to communicate recommendations directly to attending surgeons instead of residents or via ASP notes in the medical record. Data for the pre-period was collected from 12/2018 to 9/2019; data for the post-period was collected from 12/2019 to 5/2020. Wilcoxson rank sum, chi-square, and Fisher's exact tests were used to compare outcomes. Results: The ASP communicated 353 recommendations to surgical services in the pre-period, and 181 in the post-period. ASP offered most recommendations to trauma (n=244), cardiothoracic (n=60), and plastic surgery (n=54) during the study periods. NAR decreased post-intervention overall (43% vs 29%, p=0.0013) and in trauma surgery (63% vs 47%, p=0.03). Mean monthly days of therapy per 1000 patient days trended towards a decrease post-intervention (1105 vs 1044, p=0.26). Cost per 1000 patient days decreased post-intervention ($27,677.91 vs $19,766.31, p =0.0075). Conclusion: A communicative and adaptive approach to ASP in surgical services improved NAR and antimicrobial costs and trended towards a reduction in antimicrobial use.","Britt R.S., Reynoso D., Keiser P.H., Ferren R.S.",10.1093/ofid/ofaa417.211,Open Forum Infectious Diseases
Surgical Treatment Of Post-Bariatric Gynecomastia,"Background: The development of the pectoralis muscle is related to chest shape and aesthetic standards. Conditions such as abnormal fat disposition, gynecomastia and congenital abnormalities distort the normal anatomy and are common motivating factors for requesting reshaping surgery. Also, correction of poorly developed pectoral muscles is progressively being mentioned by men. This poor development is frequently a result of the modem lifestyle in which daily activities do not require much pectoral strength, a high caloric intake, and an absence of physical exercise. Objective: to restore normal chest contours, eliminate the inframammary fold, correct the nipple areola complex position, remove redundant skin, create symmetry between the two halves of the chest and minimize scarring. Conclusion: To facilitate tissue accommodation and achieve an even chest surface, we advise patients to wear elastic compressive chest garments for a period of 1-2 months.","Ellatef T.E.A., Awad M.S., Nasr M.A., Ibrahim A.A.E.",10.31838/jcdr.2021.12.07.168,Journal Of Cardiovascular Disease Research
Microplastic'S Role In Antibiotic Resistance,No Abstract,"Bank M.S., Ok Y.S., Swarzenski P.W.",10.1126/SCIENCE.ABD9937,Science
Evidence-Based Visualization And Comparative Analysis Of Global Literature During 25 Years On Neurofibroma And Malignant Peripheral Nerve Sheath Tumor Based On Web Of Science And Cnki,"Objective To summarize the publications in the field of neurofibroma and malignant peripheral nerve sheath tumor in the past 25 years, to illuminate the cooperation among countries, academic institutions and researchers, and to compare the research topics between Chinese and English databases, and to predict the research trend. Methods Web of Science and CNKI databases were searched, and literature about neurofibroma and malignant peripheral nerve sheath tumor(MPNST) resection from January 1st, 1997 to September 2nd, 2021 were included. Excel 2017 was used for statistical analysis. VOSviewer 1. 6. 16 software was used for clustering and visualization of countries, institutions, authors, and words. Results A total of 9 620 English articles and 957 Chinese articles were included. Over the past 25 years, Chinese and English publications have been increasing quickly. In terms of countries and institutions, most of the countries with a large number of documents published in English literature (top 10) are developed countries and the institutional cooperation between them is relatively close. In terms of keywords clustering, the result of English literature are more comprehensive, including the pathogenesis, clinical manifestations, diagnosis and treatment of complications. The clustering result suggest that the potential research hotspots in the future may be the impact of tumor microenvironment on the development of neurofibroma and MPNST, molecular typing of neurofibroma, drug resistance mechanism of neurofibroma and so on. The clustering of Chinese literature can be summarized as the auxiliary diagnosis of neurofibroma and the treatment of complications. Conclusions In the future, researchers may pay more attention to the role of tumor microenvironment in the development of neurofibroma, driving factors of neurofibroma and MPNST, molecular typing and drug resistance mechanism of neurofibroma.","Guo Z., Wei C., Zhong M., Rehanguli A., Li Y., Li H., Gu B., Li Q., Wang Z.",10.3760/cma.j.cn114453-20211021-00413,Chinese Journal Of Plastic Surgery
Escherichia Coli Isolated From Horses And Study The Effect Of The Peganum Harmaline Extract In Vitro And In Vivo And Antibiofilm Effect In Vitro,"Out of a hundred horses, fecal samples Escherichia coli was isolated from 37 samples of different ages, The isolated samples had been used to examine the effect of peganum harmaline on isolated E.coli in vitro and in vivo. The goal of this research was to determine the antimicrobial activity of peganum harmaline extract by means of (ethanol: methanol 1:1) in opposition to Escherichia coli at various 40,20, 10, 5, 2,5, 1,25 and 0,625 mg/ml concentrations in each plastic and glass tube. The values of MIC (minimum inhibitory concentration) and MBC (minimum bactericidal concentration) for the extract against E.coli were equal to (0.625 mg/ml) for MIC and (10 mg/ml) for MBC on bacteria which cultured on glass tube while the MIC value was 40 mg/ml and MBC was10 mg/ml on plastic tube. The effect of Peganum harmaline on the formation of E.coli biofilm was investigated and the biofilm inhibitory concentrations were 40-6.25mg / ml in vitro. In vivo, a group of laboratory mice used, the LD50 of peganum harmaline extract was tested orally by up and down method and found to be 1030 mg/kg body weight, the extract used as 103 mg/kg bodyweight treatment after causing E.coli infection at 1×10(8) CFU/ml in laboratory mice the treated persist for two weeks in group one and three weeks in the second group as well as three week treated in the third group from the second days after infection while the control group left without treated and the mice sacrificed after second, third and fifth days of infection. The result shows histopathological changes in all treated groups, especially in the third group and that refers to the antibacterial effect of the peganum harmaline ethanolic extract when compared to the infected control group.",Hamzah A.M.,10.31838/ejmcm.07.02.32,European Journal Of Molecular And Clinical Medicine
An In-Depth Analysis Of The Artery Of Salmon: Anatomy And Neurosurgical Implications,"Background: Michel Salmon was a prominent person in the field of plastic surgery during the early 20th century. His pioneering work contributed significantly to our understanding of human anatomy, particularly with the identification of the artery of Salmon (AOS). The objective of this study is to thoroughly investigate the AOS by conducting a comprehensive literature review, providing insights into its anatomy and surgical implications. Methods: This review was undertaken after a thorough examination of literature encompassing papers about the AOS. Right up until January 2024, databases like PubMed, ScienceDirect, and Web of Science were explored. The search was conducted using specific terms such as “Artery of Salmon,” “suboccipital artery,” and “vertebral artery anatomy.” An in-depth assessment was conducted to examine the anatomy, and surgical significance of the AOS. Results: The AOS is a branch of the V3 segment of the vertebral artery that supplies the suboccipital muscles. The ability, to identify it, is critical for distinguishing the origins of intraoperative hemorrhage. Through careful surgical intervention, the artery was able to devascularize tumors and vascular lesions. We also touched on the technical issues of its possible application in bypass operations for aneurysms of the posterior inferior cerebellar artery or vertebral artery. Conclusions: The AOS is sometimes vital in neurosurgery, facilitating precise interventions and serving as a conduit in suboccipital bypass surgeries. Understanding its variations is essential for neurosurgeons, showcasing ongoing advancements in patient care.","Atallah O., Almealawy Y.F., Badary A., Hernández-Hernández A., Andrew Awuah W., Sanker V., Chaurasia B., Umana G.E.",10.1016/j.wneu.2024.03.105,World Neurosurgery
Effect Of Biofilm Formation Of Acinetobacter Baumannii Strains Isolated From Burn Patients On Expressions Of Efflux Pump Regulatory Genes Ades And Ader And Corresponding Functional Gene Cluster Adeab,"Objective: To explore changes of expressions of efflux pump upstream regulatory genes adeS and adeR and corresponding functional gene cluster adeAB of Acinetobacter baumannii (AB) isolates under free and biofilm formation conditions and investigate the effect of biofilm formation on the active efflux function and drug resistance. Methods: Nine drug-resistant and nine drug-sensitive AB strains isolated from wound excretion, blood, and venous catheter of burn patients hospitalized in Ruijin Hospital of Shanghai Jiaotong University School of Medicine from March to September 2013 were collected. The strains were cultured for 24 h by tube method under shaking condition and the relative mRNA expressions of efflux pump gene adeA and adeB and regulatory genes adeS and adeR were detected by quantitative real-time PCR. Results: Expressions of adeA, adeB, adeS, and adeR of drug-resistant and drug-sensitive strains under free condition (free bacteria) were higher than those under biofilm formation condition (biofiim bacteria) (P<0.05). Expressions of adeA and adeB of drug-resistant strains under free and biofilm formation conditions were higher than those of sensitive strains (P<0.05). Conclusion: The active efflux function is a major mechanism of drug resistance of AB under free condition. After biofilm was formed, AB can down-regulate the expression of adeS by sensing the changes of biofilm condition, inactivating the adeR, and decreasing the expression of functional gene adeAB, which makes the biofilm being the leading cause for drug resistance.","Xiang J., Guo H.-N., Huan J.-N.",10.3969/j.issn.1674-8115.2015.09.024,Journal Of Shanghai Jiaotong University (Medical Science)
Drug Resistant Cells With Very Large Proliferative Potential Grow Exponentially In Metastatic Prostate Cancer,"Most metastatic cancers develop drug resistance during treatment and continue to grow, driven by a subpopulation of cancer cells unresponsive to the therapy being administered. There is evidence that metastases are formed by phenotypically plastic cancer cells with stem-cell like properties. Currently the population structure and growth dynamics of the resulting metastatic tumors is unknown. Here, using scaling analysis of clinical data of tumor burden in patients with metastatic prostate cancer, we show that the drug resistant, metastasis-causing cells (MCC) are capable of producing drug resistant, exponentially growing tumors, responsible for tumor growth as a patient receives different treatments.","Blagoev K.B., Iordanov R., Zhou M., Fojo T., Bates S.E.",10.18632/ONCOTARGET.27855,Oncotarget
